topicid,title,year,weight
124,ACM SIGSOFT Software Engineering Notes,2009,0.2504
124,ACM Transactions on Computing Education,2009,0.3076
124,Communications of the ACM,2009,0.22475
124,ACM SIGPLAN Notices,2010,0.29665
124,Communications of the ACM,2010,0.391
124,interactions,2010,0.2239
124,ACM Computing Surveys,2011,0.3552
124,ACM SIGARCH Computer Architecture News,2011,0.3643
124,ACM Transactions on Embedded Computing Systems,2011,0.2625
124,Communications of the ACM,2011,0.5109
124,"XRDS: Crossroads, The ACM Magazine for Students",2011,0.2239
131,eLearn,0,0.348365333
131,Journal of the ACM,1960,0.2185
131,Communications of the ACM,1969,0.34115
131,ACM SIGGRAPH Computer Graphics,1972,0.2648
131,ACM SIGPLAN Notices,1972,0.4278
131,ACM SIGCSE Bulletin,1973,0.33085
131,ACM SIGCSE Bulletin,1974,0.37584
131,Communications of the ACM,1974,0.3898
131,ACM SIGCSE Bulletin,1975,0.337525
131,Communications of the ACM,1975,0.249
131,ACM SIGCSE Bulletin,1976,0.354222727
131,ACM SIGCUE Outlook,1976,0.343442105
131,ACM SIGCSE Bulletin,1977,0.33115
131,ACM SIGCSE Bulletin,1978,0.2297
131,ACM SIGGRAPH Computer Graphics,1978,0.2168
131,ACM SIGCSE Bulletin,1979,0.43982
131,ACM SIGCSE Bulletin,1980,0.3672
131,ACM SIGGRAPH Computer Graphics,1980,0.2533
131,ACM SIGAPL APL Quote Quad,1981,0.2364
131,ACM SIGCSE Bulletin,1981,0.338133333
131,ACM SIGSOC Bulletin,1981,0.4345
131,ACM SIGCSE Bulletin,1982,0.394242857
131,Communications of the ACM,1982,0.28185
131,ACM SIGCSE Bulletin,1983,0.551
131,ACM SIGCSE Bulletin,1984,0.3549
131,Communications of the ACM,1984,0.3241
131,ACM SIGAPL APL Quote Quad,1985,0.2693
131,ACM SIGCSE Bulletin,1985,0.3159
131,ACM SIGGRAPH Computer Graphics,1985,0.2493
131,ACM SIGBIO Newsletter,1986,0.5501
131,ACM SIGCAPH Computers and the Physically Handicapped,1986,0.5603
131,ACM SIGCHI Bulletin,1986,0.315
131,ACM SIGCSE Bulletin,1986,0.457525
131,ACM SIGCUE Outlook,1986,0.28885
131,ACM SIGDOC Asterisk Journal of Computer Documentation,1986,0.3805
131,ACM SIGPLAN Notices,1986,0.2074
131,Communications of the ACM,1986,0.442
131,ACM SIGAPL APL Quote Quad,1987,0.3723
131,ACM SIGBIO Newsletter,1987,0.36005
131,ACM SIGCSE Bulletin,1987,0.3141
131,ACM SIGCUE Outlook,1987,0.385833333
131,ACM SIGSAM Bulletin,1987,0.2524
131,ACM SIGCSE Bulletin,1988,0.2799
131,ACM SIGCUE Outlook,1988,0.2687
131,ACM SIGUCCS Newsletter,1988,0.2401
131,Communications of the ACM,1988,0.3464
131,ACM SIGAPL APL Quote Quad,1989,0.333133333
131,ACM SIGCHI Bulletin,1989,0.231533333
131,ACM SIGMICRO Newsletter,1989,0.2163
131,ACM SIGUCCS Newsletter,1989,0.25495
131,Communications of the ACM,1989,0.25465
131,ACM SIGCSE Bulletin,1990,0.410416667
131,ACM SIGAPL APL Quote Quad,1991,0.2243
131,ACM SIGART Bulletin,1991,0.2482
131,ACM SIGCSE Bulletin,1991,0.4046
131,ACM SIGCUE Outlook,1991,0.502275
131,ACM SIGGRAPH Computer Graphics,1991,0.4372
131,ACM SIGNUM Newsletter,1991,0.2098
131,ACM SIGUCCS Newsletter,1991,0.5075
131,Communications of the ACM,1991,0.4495
131,ACM SIGBIO Newsletter,1992,0.2834
131,ACM SIGCUE Outlook,1992,0.440283333
131,ACM SIGDOC Asterisk Journal of Computer Documentation,1992,0.4096
131,ACM SIGNUM Newsletter,1992,0.2751
131,ACM SIGUCCS Newsletter,1992,0.2864
131,ACM SIGBIO Newsletter,1993,0.4906
131,ACM SIGCSE Bulletin,1993,0.33485
131,ACM SIGUCCS Newsletter,1993,0.4936
131,Communications of the ACM,1993,0.534266667
131,3C ON-LINE,1994,0.6403
131,ACM SIGAPL APL Quote Quad,1994,0.2095
131,ACM SIGCSE Bulletin,1994,0.26175
131,ACM SIGCUE Outlook,1994,0.418445455
131,ACM SIGGRAPH Computer Graphics,1994,0.348366667
131,ACM SIGICE Bulletin,1994,0.3399
131,ACM SIGMOD Record,1994,0.3079
131,ACM SIGSOFT Software Engineering Notes,1994,0.2588
131,Communications of the ACM,1994,0.4082
131,interactions,1994,0.3064
131,3C ON-LINE,1995,0.2942
131,ACM Computing Surveys,1995,0.3581
131,ACM SIGBIO Newsletter,1995,0.3322
131,ACM SIGCUE Outlook,1995,0.2995
131,ACM SIGGRAPH Computer Graphics,1995,0.3963
131,ACM SIGICE Bulletin,1995,0.2768
131,ACM SIGSIM Simulation Digest,1995,0.3155
131,Communications of the ACM,1995,0.2597
131,ACM SIGCAPH Computers and the Physically Handicapped,1996,0.4315
131,ACM SIGCHI Bulletin,1996,0.2021
131,ACM SIGCSE Bulletin,1996,0.382414286
131,ACM SIGCUE Outlook,1996,0.384554545
131,ACM SIGOIS Bulletin,1996,0.2104
131,Communications of the ACM,1996,0.3720625
131,interactions,1996,0.2371
131,3C ON-LINE,1997,0.2517
131,ACM SIGCAS Computers and Society,1997,0.3162
131,ACM SIGCHI Bulletin,1997,0.5501
131,ACM SIGCSE Bulletin,1997,0.353778947
131,ACM SIGCUE Outlook,1997,0.43515
131,ACM SIGGRAPH Computer Graphics,1997,0.5921
131,ACM SIGMIS Database,1997,0.2133
131,ACM SIGUCCS Newsletter,1997,0.5283
131,Communications of the ACM,1997,0.344766667
131,ACM SIGACT News,1998,0.3353
131,ACM SIGCHI Bulletin,1998,0.39885
131,ACM SIGCSE Bulletin,1998,0.402952381
131,ACM SIGCUE Outlook,1998,0.406266667
131,Communications of the ACM,1998,0.416966667
131,netWorker,1998,0.5512
131,ACM Computing Surveys,1999,0.3871
131,ACM SIGBIO Newsletter,1999,0.5415
131,ACM SIGCSE Bulletin,1999,0.457291667
131,ACM SIGCUE Outlook,1999,0.4486
131,ACM SIGDOC Asterisk Journal of Computer Documentation,1999,0.46045
131,Communications of the ACM,1999,0.4054
131,netWorker,1999,0.385166667
131,ACM Journal of Computer Documentation,2000,0.4001
131,ACM SIGBIO Newsletter,2000,0.337866667
131,ACM SIGCHI Bulletin,2000,0.3353
131,ACM SIGCSE Bulletin,2000,0.417052941
131,ACM SIGPLAN Fortran Forum,2000,0.235
131,Communications of the ACM,2000,0.3969
131,interactions,2000,0.2251
131,ACM SIGAPP Applied Computing Review,2001,0.3515
131,ACM SIGCAS Computers and Society,2001,0.4269
131,ACM SIGCSE Bulletin,2001,0.452348
131,ACM SIGCUE Outlook,2001,0.3026
131,Communications of the ACM,2001,0.314583333
131,Journal of Educational Resources in Computing,2001,0.273533333
131,eLearn,2001,0.4763
131,interactions,2001,0.3305
131,ACM Journal of Computer Documentation,2002,0.3084
131,ACM SIGCAPH Computers and the Physically Handicapped,2002,0.6249
131,ACM SIGCAS Computers and Society,2002,0.4923
131,ACM SIGCHI Bulletin,2002,0.2766
131,ACM SIGCSE Bulletin,2002,0.515454545
131,Communications of the ACM,2002,0.4336
131,Journal on Educational Resources in Computing,2002,0.3891
131,eLearn,2002,0.464022222
131,interactions,2002,0.4572
131,ACM SIGCSE Bulletin,2003,0.439734783
131,Communications of the ACM,2003,0.487666667
131,Computers in Entertainment,2003,0.510025
131,Crossroads,2003,0.5788
131,eLearn,2003,0.47549
131,netWorker,2003,0.3617
131,ACM SIGCAS Computers and Society,2004,0.2794
131,ACM SIGCSE Bulletin,2004,0.51928
131,Communications of the ACM,2004,0.3764
131,Ubiquity,2004,0.5919
131,eLearn,2004,0.493788
131,netWorker,2004,0.442
131,ACM SIGACCESS Accessibility and Computing,2005,0.2493
131,ACM SIGACT News,2005,0.2224
131,ACM SIGCAS Computers and Society,2005,0.2199
131,ACM SIGCSE Bulletin,2005,0.462203571
131,ACM SIGGRAPH Computer Graphics,2005,0.2334
131,ACM SIGGROUP Bulletin,2005,0.419014286
131,ACM SIGSOFT Software Engineering Notes,2005,0.2419
131,Communications of the ACM,2005,0.312263636
131,Computers in Entertainment,2005,0.3557
131,Crossroads,2005,0.2413
131,Journal on Educational Resources in Computing,2005,0.28375
131,eLearn,2005,0.441966667
131,interactions,2005,0.507
131,ACM SIGCSE Bulletin,2006,0.482631429
131,ACM SIGITE Newsletter,2006,0.4526
131,Communications of the ACM,2006,0.261866667
131,Computers in Entertainment,2006,0.2495
131,Journal on Educational Resources in Computing,2006,0.3548
131,eLearn,2006,0.451636
131,ACM SIGACCESS Accessibility and Computing,2007,0.4621
131,ACM SIGACT News,2007,0.221
131,ACM SIGCSE Bulletin,2007,0.438076316
131,"ACM Transactions on Multimedia Computing, Communications, and Applications",2007,0.34275
131,Communications of the ACM,2007,0.396266667
131,Computers in Entertainment,2007,0.2721
131,Crossroads,2007,0.4401
131,Journal on Educational Resources in Computing,2007,0.341
131,Ubiquity,2007,0.4116
131,eLearn,2007,0.44907
131,interactions,2007,0.269
131,ACM Communications in Computer Algebra,2008,0.2589
131,ACM SIGCSE Bulletin,2008,0.422119565
131,ACM SIGITE Newsletter,2008,0.605
131,ACM SIGMIS Database,2008,0.4285
131,Communications of the ACM,2008,0.2695
131,Computers in Entertainment,2008,0.3805
131,Ubiquity,2008,0.3851
131,eLearn,2008,0.460291667
131,interactions,2008,0.3574
131,ACM SIGCSE Bulletin,2009,0.396771053
131,ACM SIGMultimedia Records,2009,0.30365
131,ACM Transactions on Accessible Computing,2009,0.4569
131,ACM Transactions on Computing Education,2009,0.36685
131,Communications of the ACM,2009,0.323322222
131,Computers in Entertainment,2009,0.2236
131,eLearn,2009,0.366786792
131,interactions,2009,0.303075
131,netWorker,2009,0.4442
131,ACM Inroads,2010,0.4586
131,ACM SIGCAS Computers and Society,2010,0.3672
131,ACM SIGITE Newsletter,2010,0.242
131,ACM SIGMIS Database,2010,0.3333
131,Communications of the ACM,2010,0.348033333
131,Computers in Entertainment,2010,0.507
131,"XRDS: Crossroads, The ACM Magazine for Students",2010,0.3696
131,eLearn,2010,0.373642857
131,interactions,2010,0.4984
131,ACM Inroads,2011,0.431945455
131,ACM SIGACCESS Accessibility and Computing,2011,0.2473
131,ACM SIGWEB Newsletter,2011,0.6032
131,ACM Transactions on Computing Education,2011,0.2114
131,"ACM Transactions on Multimedia Computing, Communications, and Applications",2011,0.4074
131,ACM Transactions on Speech and Language Processing,2011,0.26805
131,eLearn,2011,0.336416667
131,interactions,2011,0.2711
137,eLearn,0,0.226666667
137,Communications of the ACM,1967,0.3194
137,ACM Computing Surveys,1971,0.3558
137,ACM SIGARCH Computer Architecture News,1976,0.2338
137,ACM SIGIR Forum,1978,0.243875
137,ACM SIGIR Forum,1980,0.2175
137,ACM SIGMETRICS Performance Evaluation Review,1981,0.35405
137,ACM SIGMETRICS Performance Evaluation Review,1982,0.2382
137,ACM SIGOA Newsletter,1982,0.2627
137,ACM SIGCOMM Computer Communication Review,1984,0.2943
137,ACM SIGMETRICS Performance Evaluation Review,1984,0.245
137,ACM SIGCOMM Computer Communication Review,1985,0.3234
137,ACM SIGBIO Newsletter,1987,0.5335
137,ACM SIGPLAN Notices,1987,0.2156
137,ACM SIGCHI Bulletin,1989,0.33985
137,ACM SIGUCCS Newsletter,1989,0.3658
137,ACM SIGCHI Bulletin,1990,0.2799
137,ACM Computing Surveys,1995,0.2761
137,ACM SIGAPP Applied Computing Review,1995,0.43524
137,ACM SIGCOMM Computer Communication Review,1995,0.2483
137,ACM SIGICE Bulletin,1995,0.4287
137,ACM SIGUCCS Newsletter,1995,0.2136
137,Communications of the ACM,1995,0.276
137,ACM Computing Surveys,1996,0.4838
137,ACM SIGCOMM Computer Communication Review,1996,0.4231
137,ACM SIGCSE Bulletin,1996,0.2396
137,ACM SIGCUE Outlook,1996,0.2525
137,ACM SIGMETRICS Performance Evaluation Review,1996,0.4296
137,ACM SIGMOD Record,1996,0.2591
137,ACM SIGOPS Operating Systems Review,1996,0.3855
137,ACM SIGPLAN Notices,1996,0.31115
137,Communications of the ACM,1996,0.492625
137,3C ON-LINE,1997,0.2437
137,ACM SIGCOMM Computer Communication Review,1997,0.34015
137,ACM SIGCSE Bulletin,1997,0.2302
137,ACM SIGGRAPH Computer Graphics,1997,0.2408
137,ACM SIGGROUP Bulletin,1997,0.3569
137,ACM SIGMETRICS Performance Evaluation Review,1997,0.3925
137,ACM SIGMIS Database,1997,0.2181
137,ACM SIGOPS Operating Systems Review,1997,0.23595
137,ACM SIGSOFT Software Engineering Notes,1997,0.2219
137,IEEE/ACM Transactions on Networking,1997,0.3253
137,StandardView,1997,0.4768
137,ACM SIGCHI Bulletin,1998,0.2428
137,ACM SIGCOMM Computer Communication Review,1998,0.5369
137,ACM SIGCSE Bulletin,1998,0.2057
137,ACM SIGMETRICS Performance Evaluation Review,1998,0.5058
137,ACM SIGMIS Database,1998,0.4134
137,ACM SIGOPS Operating Systems Review,1998,0.5221
137,ACM SIGPLAN Notices,1998,0.5221
137,Communications of the ACM,1998,0.352371429
137,IEEE/ACM Transactions on Networking,1998,0.6392
137,interactions,1998,0.4397
137,netWorker,1998,0.391133333
137,ACM Computing Surveys,1999,0.2538
137,ACM SIGCAS Computers and Society,1999,0.505
137,ACM SIGCOMM Computer Communication Review,1999,0.3552
137,ACM SIGCSE Bulletin,1999,0.2608
137,ACM SIGIR Forum,1999,0.3459
137,ACM SIGMETRICS Performance Evaluation Review,1999,0.42405
137,ACM SIGOPS Operating Systems Review,1999,0.5538
137,ACM SIGPLAN Notices,1999,0.2115
137,Communications of the ACM,1999,0.2385
137,Crossroads,1999,0.24305
137,IEEE/ACM Transactions on Networking,1999,0.254
137,ACM Computing Surveys,2000,0.2046
137,ACM SIGCHI Bulletin,2000,0.384466667
137,ACM SIGCOMM Computer Communication Review,2000,0.404
137,ACM SIGMETRICS Performance Evaluation Review,2000,0.444291667
137,ACM SIGMOD Record,2000,0.3192
137,ACM SIGOPS Operating Systems Review,2000,0.3677
137,ACM SIGPLAN Notices,2000,0.2106
137,Communications of the ACM,2000,0.33828
137,IEEE/ACM Transactions on Networking,2000,0.546375
137,ACM SIGCOMM Computer Communication Review,2001,0.4364
137,ACM SIGCSE Bulletin,2001,0.2104
137,ACM SIGMETRICS Performance Evaluation Review,2001,0.41235
137,ACM SIGMOD Record,2001,0.5005
137,ACM SIGOPS Operating Systems Review,2001,0.2111
137,ACM SIGPLAN Notices,2001,0.4028
137,ACM Transactions on Information and System Security,2001,0.2033
137,Communications of the ACM,2001,0.3859
137,Crossroads,2001,0.4707
137,IEEE/ACM Transactions on Networking,2001,0.4399
137,intelligence,2001,0.3484
137,netWorker,2001,0.4396
137,ACM Computing Surveys,2002,0.5918
137,ACM SIGCAS Computers and Society,2002,0.3139
137,ACM SIGCOMM Computer Communication Review,2002,0.5288
137,ACM SIGMETRICS Performance Evaluation Review,2002,0.26005
137,ACM SIGMOBILE Mobile Computing and Communications Review,2002,0.2985
137,ACM SIGOPS Operating Systems Review,2002,0.248125
137,ACM SIGPLAN Notices,2002,0.2211
137,ACM Transactions on Information and System Security,2002,0.2712
137,Communications of the ACM,2002,0.32218
137,IEEE/ACM Transactions on Networking,2002,0.377133333
137,interactions,2002,0.3068
137,netWorker,2002,0.48135
137,ACM Computing Surveys,2003,0.4587
137,ACM SIGPLAN Notices,2003,0.2575
137,Communications of the ACM,2003,0.24015
137,IEEE/ACM Transactions on Networking,2003,0.3852
137,Queue,2003,0.3803
137,ACM SIGARCH Computer Architecture News,2004,0.33745
137,ACM SIGMETRICS Performance Evaluation Review,2004,0.25675
137,ACM SIGOPS Operating Systems Review,2004,0.33745
137,ACM SIGPLAN Notices,2004,0.33745
137,ACM SIGSOFT Software Engineering Notes,2004,0.2053
137,Communications of the ACM,2004,0.3157
137,IEEE/ACM Transactions on Networking,2004,0.6301
137,Queue,2004,0.4239
137,interactions,2004,0.5063
137,netWorker,2004,0.3731
137,ACM Computing Surveys,2005,0.2704
137,ACM SIGCOMM Computer Communication Review,2005,0.2823
137,ACM SIGIR Forum,2005,0.2356
137,ACM SIGOPS Operating Systems Review,2005,0.256166667
137,ACM SIGSOFT Software Engineering Notes,2005,0.240233333
137,ACM Transactions on Computer Systems,2005,0.2086
137,"ACM Transactions on Multimedia Computing, Communications, and Applications",2005,0.4521
137,ACM Transactions on Storage,2005,0.29125
137,Communications of the ACM,2005,0.20605
137,ACM SIGACT News,2006,0.259
137,ACM SIGBED Review,2006,0.405
137,ACM SIGMETRICS Performance Evaluation Review,2006,0.44285
137,ACM SIGMIS Database,2006,0.3987
137,ACM SIGMOD Record,2006,0.2964
137,ACM Transactions on Autonomous and Adaptive Systems,2006,0.2129
137,ACM Transactions on Information and System Security,2006,0.3479
137,Communications of the ACM,2006,0.3653
137,Crossroads,2006,0.3811
137,Queue,2006,0.26705
137,ACM SIGIR Forum,2007,0.2591
137,ACM SIGMETRICS Performance Evaluation Review,2007,0.302233333
137,ACM SIGMIS Database,2007,0.2553
137,ACM Transactions on the Web,2007,0.2127
137,Communications of the ACM,2007,0.2851
137,ACM SIGCAS Computers and Society,2008,0.2212
137,ACM SIGMETRICS Performance Evaluation Review,2008,0.34215
137,ACM SIGMOD Record,2008,0.4151
137,ACM Transactions on Autonomous and Adaptive Systems,2008,0.2198
137,"ACM Transactions on Multimedia Computing, Communications, and Applications",2008,0.241633333
137,ACM Transactions on Storage,2008,0.3362
137,ACM Transactions on the Web,2008,0.273
137,Communications of the ACM,2008,0.3215
137,Queue,2008,0.512966667
137,eLearn,2008,0.3728
137,netWorker,2008,0.4616
137,ACM SIGAda Ada Letters,2009,0.2341
137,ACM SIGBED Review,2009,0.26095
137,ACM SIGIR Forum,2009,0.2102
137,ACM SIGMETRICS Performance Evaluation Review,2009,0.2774
137,ACM SIGMOD Record,2009,0.3186
137,ACM SIGMultimedia Records,2009,0.2718
137,ACM SIGWEB Newsletter,2009,0.3204
137,ACM Transactions on Sensor Networks,2009,0.257
137,ACM Transactions on Storage,2009,0.3384
137,Communications of the ACM,2009,0.241
137,IEEE/ACM Transactions on Networking,2009,0.2693
137,Queue,2009,0.2851
137,eLearn,2009,0.2443
137,netWorker,2009,0.41225
137,ACM SIGARCH Computer Architecture News,2010,0.505
137,ACM SIGCAS Computers and Society,2010,0.2561
137,ACM SIGCOMM Computer Communication Review,2010,0.303033333
137,ACM SIGMETRICS Performance Evaluation Review,2010,0.31425
137,ACM SIGPLAN Notices,2010,0.3936
137,ACM Transactions on the Web,2010,0.2864
137,Communications of the ACM,2010,0.258733333
137,ACM SIGAPP Applied Computing Review,2011,0.5333
137,ACM SIGIR Forum,2011,0.214125
137,ACM SIGKDD Explorations Newsletter,2011,0.29255
137,ACM Transactions on Autonomous and Adaptive Systems,2011,0.2365
137,Communications of the ACM,2011,0.3099
137,IEEE/ACM Transactions on Networking,2011,0.2423
137,Journal of Experimental Algorithmics,2011,0.28075
137,Queue,2011,0.23175
137,interactions,2011,0.24615
139,Journal of the ACM,1954,0.3761
139,Communications of the ACM,1964,0.3499
139,Communications of the ACM,1965,0.47665
139,Journal of the ACM,1969,0.2919
139,ACM SIGGRAPH Computer Graphics,1972,0.2343
139,ACM SIGPLAN Notices,1972,0.2465
139,ACM SIGCSE Bulletin,1976,0.2186
139,ACM SIGCUE Outlook,1976,0.2186
139,ACM SIGCSE Bulletin,1977,0.2152
139,ACM SIGMETRICS Performance Evaluation Review,1978,0.2202
139,ACM SIGSOFT Software Engineering Notes,1978,0.2202
139,ACM SIGGRAPH Computer Graphics,1980,0.3729
139,ACM SIGGRAPH Computer Graphics,1981,0.475
139,ACM SIGSOC Bulletin,1981,0.5057
139,Communications of the ACM,1981,0.63555
139,ACM SIGAPL APL Quote Quad,1982,0.2489
139,ACM SIGMETRICS Performance Evaluation Review,1982,0.2213
139,Communications of the ACM,1982,0.2454
139,Communications of the ACM,1983,0.3029
139,ACM Computing Surveys,1984,0.6231
139,ACM SIGAPL APL Quote Quad,1984,0.6819
139,ACM SIGOA Newsletter,1984,0.22855
139,Communications of the ACM,1984,0.58315
139,ACM SIGCHI Bulletin,1985,0.53527
139,ACM SIGMETRICS Performance Evaluation Review,1985,0.3913
139,Communications of the ACM,1985,0.4205
139,ACM SIGCHI Bulletin,1986,0.542160377
139,ACM SIGDOC Asterisk Journal of Computer Documentation,1986,0.2435
139,ACM SIGMIS Database,1986,0.2708
139,ACM SIGSOFT Software Engineering Notes,1986,0.3862
139,Communications of the ACM,1986,0.383466667
139,ACM Computing Surveys,1987,0.2051
139,ACM SIGCHI Bulletin,1987,0.442933333
139,ACM SIGSMALL/PC Notes,1987,0.2015
139,Communications of the ACM,1987,0.3544
139,ACM SIGAPL APL Quote Quad,1988,0.2316
139,ACM SIGCHI Bulletin,1988,0.48605
139,ACM SIGCSE Bulletin,1988,0.306033333
139,Communications of the ACM,1988,0.419
139,ACM SIGCHI Bulletin,1989,0.487708333
139,ACM SIGIR Forum,1989,0.298966667
139,ACM SIGSOFT Software Engineering Notes,1989,0.2098
139,ACM SIGUCCS Newsletter,1989,0.4546
139,Communications of the ACM,1989,0.4086
139,ACM SIGCAS Computers and Society,1990,0.2957
139,ACM SIGCHI Bulletin,1990,0.3910875
139,ACM SIGDOC Asterisk Journal of Computer Documentation,1990,0.33455
139,ACM SIGGRAPH Computer Graphics,1990,0.2797
139,ACM SIGOIS Bulletin,1990,0.4119
139,ACM SIGPLAN Lisp Pointers,1990,0.2187
139,Communications of the ACM,1990,0.562166667
139,ACM SIGCHI Bulletin,1991,0.4545
139,ACM SIGCSE Bulletin,1991,0.3922
139,ACM SIGDOC Asterisk Journal of Computer Documentation,1991,0.3897
139,ACM SIGMIS Database,1991,0.6703
139,ACM SIGOIS Bulletin,1991,0.2491
139,ACM SIGSMALL/PC Notes,1991,0.472
139,Communications of the ACM,1991,0.47665
139,ACM SIGBIO Newsletter,1992,0.4266
139,ACM SIGCHI Bulletin,1992,0.4571
139,ACM SIGCSE Bulletin,1992,0.202
139,ACM SIGDOC Asterisk Journal of Computer Documentation,1992,0.34834
139,ACM SIGMIS Database,1992,0.5768
139,ACM SIGMOD Record,1992,0.429
139,ACM SIGOIS Bulletin,1992,0.2092
139,ACM SIGPLAN Notices,1992,0.265
139,ACM SIGPLAN OOPS Messenger,1992,0.2058
139,Communications of the ACM,1992,0.2933
139,ACM SIGCHI Bulletin,1993,0.493375
139,ACM SIGCSE Bulletin,1993,0.31295
139,ACM SIGDOC Asterisk Journal of Computer Documentation,1993,0.455
139,ACM SIGMOD Record,1993,0.2683
139,ACM SIGSOFT Software Engineering Notes,1993,0.7175
139,Communications of the ACM,1993,0.4789875
139,StandardView,1993,0.30415
139,ACM SIGCHI Bulletin,1994,0.409983333
139,ACM SIGCSE Bulletin,1994,0.2886
139,ACM SIGDOC Asterisk Journal of Computer Documentation,1994,0.6677
139,ACM SIGGRAPH Computer Graphics,1994,0.50055
139,ACM SIGWEB Newsletter,1994,0.3089
139,Communications of the ACM,1994,0.440116667
139,ACM Computing Surveys,1995,0.2475
139,ACM SIGCHI Bulletin,1995,0.4232
139,ACM SIGCSE Bulletin,1995,0.2205
139,ACM SIGDOC Asterisk Journal of Computer Documentation,1995,0.4812
139,ACM SIGGRAPH Computer Graphics,1995,0.3134
139,ACM SIGMOD Record,1995,0.4448
139,ACM SIGWEB Newsletter,1995,0.39375
139,Communications of the ACM,1995,0.508125
139,interactions,1995,0.595233333
139,ACM Computing Surveys,1996,0.598266667
139,ACM SIGCHI Bulletin,1996,0.40066
139,ACM SIGCSE Bulletin,1996,0.2083
139,ACM SIGCUE Outlook,1996,0.2083
139,ACM SIGDOC Asterisk Journal of Computer Documentation,1996,0.3613
139,ACM SIGMOD Record,1996,0.5026625
139,ACM SIGWEB Newsletter,1996,0.3439
139,Communications of the ACM,1996,0.3375
139,interactions,1996,0.57985
139,ACM SIGCHI Bulletin,1997,0.42625
139,ACM SIGCSE Bulletin,1997,0.5358
139,ACM SIGGRAPH Computer Graphics,1997,0.2908
139,ACM SIGIR Forum,1997,0.3045
139,ACM SIGMIS Database,1997,0.5097
139,ACM SIGMOD Record,1997,0.2382
139,Communications of the ACM,1997,0.4422
139,IEEE/ACM Transactions on Networking,1997,0.3134
139,Journal of Experimental Algorithmics,1997,0.3818
139,interactions,1997,0.474975
139,ACM SIGCHI Bulletin,1998,0.403783333
139,ACM SIGCSE Bulletin,1998,0.271725
139,ACM SIGDOC Asterisk Journal of Computer Documentation,1998,0.47374
139,ACM SIGMOD Record,1998,0.4427
139,Communications of the ACM,1998,0.5338
139,interactions,1998,0.5319
139,ACM Computing Surveys,1999,0.231
139,ACM SIGCHI Bulletin,1999,0.2817
139,ACM SIGCSE Bulletin,1999,0.2117
139,ACM SIGGRAPH Computer Graphics,1999,0.29195
139,ACM SIGMOBILE Mobile Computing and Communications Review,1999,0.4702
139,Communications of the ACM,1999,0.4424
139,interactions,1999,0.4841
139,ACM Computing Surveys,2000,0.2372
139,ACM Journal of Computer Documentation,2000,0.352833333
139,ACM SIGBIO Newsletter,2000,0.2919
139,ACM SIGCHI Bulletin,2000,0.2447
139,Communications of the ACM,2000,0.5432
139,interactions,2000,0.45024
139,ACM Computing Surveys,2001,0.6038
139,ACM Journal of Computer Documentation,2001,0.46425
139,ACM SIGCSE Bulletin,2001,0.24075
139,ACM SIGCUE Outlook,2001,0.2667
139,ACM SIGSOFT Software Engineering Notes,2001,0.2435
139,Communications of the ACM,2001,0.479325
139,interactions,2001,0.448875
139,ACM SIGCAPH Computers and the Physically Handicapped,2002,0.5496
139,Communications of the ACM,2002,0.336033333
139,Crossroads,2002,0.4321
139,eLearn,2002,0.4062
139,interactions,2002,0.426975
139,ACM SIGACCESS Accessibility and Computing,2003,0.236
139,ACM SIGCAPH Computers and the Physically Handicapped,2003,0.386
139,ACM SIGCSE Bulletin,2003,0.3206
139,Communications of the ACM,2003,0.35925
139,interactions,2003,0.393966667
139,ACM SIGCSE Bulletin,2004,0.2578
139,ACM Transactions on Applied Perception,2004,0.7716
139,ACM Transactions on Computer-Human Interaction,2004,0.39295
139,Communications of the ACM,2004,0.3461
139,interactions,2004,0.469775
139,netWorker,2004,0.3106
139,ACM SIGACCESS Accessibility and Computing,2005,0.4669
139,ACM SIGCSE Bulletin,2005,0.7523
139,ACM SIGGRAPH Computer Graphics,2005,0.5936
139,ACM SIGIR Forum,2005,0.3959
139,ACM SIGSOFT Software Engineering Notes,2005,0.4954
139,ACM Transactions on Applied Perception,2005,0.45075
139,Communications of the ACM,2005,0.2264
139,interactions,2005,0.42775
139,ACM SIGACCESS Accessibility and Computing,2006,0.3228
139,ACM SIGPLAN Notices,2006,0.3631
139,ACM Transactions on Applied Perception,2006,0.3821
139,ACM Transactions on Computer-Human Interaction,2006,0.4509
139,Communications of the ACM,2006,0.42795
139,Computers in Entertainment,2006,0.4726
139,Queue,2006,0.4385
139,interactions,2006,0.43294
139,ACM Computing Surveys,2007,0.6642
139,ACM SIGCSE Bulletin,2007,0.30785
139,ACM SIGIR Forum,2007,0.2018
139,ACM SIGKDD Explorations Newsletter,2007,0.439475
139,ACM SIGMIS Database,2007,0.354
139,ACM Transactions on Computer-Human Interaction,2007,0.51405
139,Computers in Entertainment,2007,0.2421
139,Crossroads,2007,0.3577
139,interactions,2007,0.373983333
139,ACM SIGACCESS Accessibility and Computing,2008,0.2412
139,ACM SIGMIS Database,2008,0.2038
139,ACM Transactions on Applied Perception,2008,0.707275
139,ACM Transactions on Computer-Human Interaction,2008,0.52168
139,Communications of the ACM,2008,0.3487
139,Computers in Entertainment,2008,0.241
139,Crossroads,2008,0.4006
139,interactions,2008,0.36662
139,ACM Computing Surveys,2009,0.7326
139,ACM SIGACCESS Accessibility and Computing,2009,0.2522
